cpu_usage,memory_usage,disk_usage,process_count,threat
34,52,21,527,Suspicious
53,76,51,426,Suspicious
12,17,23,545,Suspicious
16,93,96,514,Suspicious
52,93,26,455,Suspicious
80,37,36,419,Suspicious
55,83,39,245,Suspicious
79,73,21,527,Suspicious
27,82,64,146,Suspicious
39,29,42,334,Suspicious
53,14,29,187,Normal
60,22,53,367,Suspicious
96,84,56,345,Suspicious
99,87,66,378,Suspicious
25,46,55,233,Normal
9,78,20,475,Suspicious
67,71,95,130,Normal
50,51,24,598,Suspicious
53,66,54,108,Normal
29,68,25,118,Normal
100,74,100,302,Suspicious
47,26,56,417,Suspicious
30,77,51,366,Suspicious
97,65,22,273,Suspicious
28,27,36,82,Normal
54,98,81,322,Suspicious
21,40,35,129,Normal
38,44,83,306,Suspicious
49,23,83,248,Normal
27,40,93,455,Suspicious
52,17,93,440,Suspicious
41,52,33,463,Suspicious
23,55,75,503,Suspicious
100,66,70,557,Suspicious
73,84,73,401,Suspicious
3,52,25,583,Suspicious
31,33,74,589,Suspicious
66,85,67,162,Suspicious
3,66,49,550,Suspicious
85,70,80,560,Suspicious
76,97,63,548,Suspicious
33,40,90,199,Normal
16,76,49,576,Suspicious
92,17,87,219,Suspicious
92,55,61,122,Suspicious
4,65,84,54,Normal
94,86,20,502,Malware
37,32,62,292,Normal
25,57,22,427,Suspicious
12,95,23,141,Suspicious
80,54,56,255,Suspicious
91,82,61,222,Suspicious
29,52,93,529,Suspicious
47,83,86,373,Suspicious
33,90,78,599,Suspicious
100,67,49,486,Suspicious
68,87,52,105,Suspicious
61,22,46,184,Normal
13,35,62,220,Normal
68,82,91,506,Suspicious
48,96,45,159,Suspicious
33,91,46,235,Suspicious
66,57,42,307,Suspicious
53,23,48,73,Normal
41,42,74,374,Suspicious
91,65,56,358,Suspicious
19,31,30,364,Suspicious
39,34,89,458,Suspicious
16,68,24,564,Suspicious
49,37,47,127,Normal
63,24,25,547,Suspicious
93,66,98,237,Suspicious
75,39,49,265,Normal
69,79,42,451,Suspicious
79,89,71,296,Suspicious
20,47,20,288,Normal
13,45,75,412,Suspicious
51,87,31,454,Suspicious
83,21,53,163,Suspicious
4,15,44,288,Normal
74,100,53,409,Suspicious
86,39,76,200,Suspicious
50,26,26,493,Suspicious
62,83,77,69,Suspicious
50,27,67,486,Suspicious
77,86,80,297,Suspicious
7,100,53,469,Suspicious
26,27,32,267,Normal
13,81,60,106,Suspicious
15,11,60,70,Normal
19,71,88,436,Suspicious
75,25,23,488,Suspicious
69,14,49,586,Suspicious
45,14,64,430,Suspicious
68,92,40,408,Suspicious
6,80,51,188,Suspicious
8,97,80,318,Suspicious
5,13,28,70,Normal
44,40,100,317,Suspicious
58,58,94,54,Normal
8,34,23,196,Normal
75,84,66,161,Suspicious
26,37,22,378,Suspicious
59,83,92,87,Suspicious
75,27,60,300,Normal
59,27,58,311,Suspicious
7,59,63,593,Suspicious
22,56,97,467,Suspicious
8,75,76,115,Normal
12,52,41,196,Normal
85,76,21,508,Suspicious
83,65,57,110,Suspicious
93,54,76,581,Suspicious
90,76,70,131,Suspicious
49,35,57,485,Suspicious
67,73,99,166,Normal
31,72,64,117,Normal
91,10,44,376,Suspicious
99,59,71,234,Suspicious
42,22,32,432,Suspicious
82,47,57,100,Suspicious
15,94,34,315,Suspicious
67,48,76,441,Suspicious
26,94,87,102,Suspicious
15,34,74,240,Normal
53,54,53,432,Suspicious
78,77,21,178,Suspicious
60,68,79,419,Suspicious
59,58,25,357,Suspicious
79,60,41,177,Suspicious
81,22,30,187,Suspicious
62,59,21,567,Suspicious
54,57,28,546,Suspicious
31,75,78,434,Suspicious
69,51,21,249,Normal
69,38,64,125,Normal
81,26,20,412,Suspicious
56,34,29,477,Suspicious
20,86,66,427,Suspicious
82,29,29,426,Suspicious
57,87,96,404,Suspicious
18,89,67,552,Suspicious
77,69,36,250,Suspicious
20,35,69,365,Suspicious
55,57,22,481,Suspicious
86,69,27,186,Suspicious
83,55,91,265,Suspicious
51,99,69,329,Suspicious
52,90,90,541,Suspicious
64,52,40,60,Normal
22,83,34,246,Suspicious
81,28,34,290,Suspicious
48,21,41,313,Suspicious
95,95,78,293,Suspicious
86,85,96,244,Suspicious
60,62,50,198,Normal
76,94,45,74,Suspicious
86,99,72,500,Suspicious
40,70,88,505,Suspicious
33,95,74,223,Suspicious
63,78,72,288,Suspicious
69,78,71,71,Suspicious
22,21,62,283,Normal
99,93,20,421,Suspicious
52,19,92,234,Normal
82,79,78,80,Suspicious
84,72,37,154,Suspicious
80,65,28,414,Suspicious
69,96,45,358,Suspicious
10,51,51,120,Normal
19,30,21,429,Suspicious
42,97,29,351,Suspicious
8,28,28,322,Suspicious
87,63,59,279,Suspicious
88,14,92,75,Suspicious
24,30,34,532,Suspicious
93,10,76,180,Suspicious
76,40,50,260,Suspicious
36,16,49,161,Normal
65,14,70,250,Normal
57,93,78,278,Suspicious
46,36,91,387,Suspicious
66,36,88,251,Normal
98,41,61,283,Suspicious
98,83,56,171,Suspicious
22,49,84,261,Normal
74,12,33,234,Normal
66,81,29,420,Suspicious
75,35,98,319,Suspicious
24,92,81,223,Suspicious
61,73,89,208,Normal
96,98,32,420,Suspicious
9,36,41,92,Normal
57,84,81,433,Suspicious
10,11,54,403,Suspicious
76,70,61,433,Suspicious
56,30,28,105,Normal
70,62,94,139,Normal
13,50,98,114,Normal
90,98,41,86,Suspicious
38,54,46,538,Suspicious
54,28,60,407,Suspicious
11,23,99,315,Suspicious
6,60,57,397,Suspicious
50,12,20,510,Suspicious
6,21,50,93,Normal
79,80,51,210,Suspicious
69,10,63,166,Normal
85,39,85,306,Suspicious
67,99,86,598,Suspicious
90,22,97,585,Suspicious
17,17,43,104,Normal
76,81,68,253,Suspicious
93,91,84,365,Suspicious
51,65,80,202,Normal
98,44,97,289,Suspicious
93,38,32,585,Suspicious
62,89,71,67,Suspicious
17,73,26,470,Suspicious
70,93,69,107,Suspicious
73,60,57,432,Suspicious
14,44,84,347,Suspicious
87,58,25,202,Suspicious
49,68,72,536,Suspicious
48,30,61,485,Suspicious
54,62,67,593,Suspicious
86,50,27,172,Suspicious
48,83,20,329,Suspicious
59,14,83,207,Normal
13,25,83,69,Normal
58,94,49,258,Suspicious
42,31,32,316,Suspicious
78,46,50,452,Suspicious
22,63,24,86,Normal
96,54,96,226,Suspicious
72,54,78,529,Suspicious
77,91,37,330,Suspicious
11,28,43,224,Normal
43,68,61,404,Suspicious
91,64,42,244,Suspicious
70,71,35,244,Normal
68,61,44,325,Suspicious
55,93,66,128,Suspicious
62,17,86,235,Normal
46,74,97,326,Suspicious
68,75,58,261,Normal
51,89,38,548,Suspicious
74,26,30,538,Suspicious
41,91,97,296,Suspicious
57,70,62,214,Normal
26,95,48,483,Suspicious
72,98,89,251,Suspicious
81,36,36,429,Suspicious
51,27,42,202,Normal
37,10,67,189,Normal
63,54,29,211,Normal
95,61,38,564,Suspicious
25,20,55,166,Normal
73,50,66,587,Suspicious
80,62,76,396,Suspicious
26,15,25,535,Suspicious
75,57,62,55,Normal
86,59,35,209,Suspicious
22,53,69,104,Normal
18,75,97,570,Suspicious
20,28,52,442,Suspicious
40,56,24,196,Normal
41,14,83,597,Suspicious
33,25,92,537,Suspicious
16,53,81,497,Suspicious
36,100,73,123,Suspicious
24,79,84,113,Suspicious
98,75,68,527,Suspicious
60,23,81,275,Normal
61,56,76,333,Suspicious
75,70,66,351,Suspicious
82,37,50,79,Suspicious
70,88,65,158,Suspicious
15,99,49,418,Suspicious
91,12,21,519,Suspicious
91,96,36,325,Suspicious
51,37,69,382,Suspicious
10,11,21,376,Suspicious
47,24,37,551,Suspicious
94,34,92,362,Suspicious
6,60,73,151,Normal
9,69,69,247,Normal
90,46,56,225,Suspicious
44,99,66,237,Suspicious
14,98,91,56,Suspicious
28,59,81,262,Normal
88,39,98,432,Suspicious
2,83,75,517,Suspicious
70,18,37,515,Suspicious
36,66,29,397,Suspicious
80,30,83,421,Suspicious
11,14,21,177,Normal
99,71,85,244,Suspicious
33,69,95,71,Normal
92,45,77,451,Suspicious
57,66,75,415,Suspicious
71,61,38,593,Suspicious
66,33,78,502,Suspicious
9,27,46,372,Suspicious
1,81,55,441,Suspicious
68,72,29,583,Suspicious
95,63,58,580,Suspicious
56,44,44,470,Suspicious
55,66,80,444,Suspicious
33,64,94,401,Suspicious
3,51,92,99,Normal
95,71,100,417,Suspicious
63,32,90,59,Normal
91,22,88,79,Suspicious
87,85,59,476,Suspicious
9,29,53,292,Normal
33,91,53,187,Suspicious
14,96,78,109,Suspicious
12,69,85,313,Suspicious
33,54,32,514,Suspicious
35,10,89,218,Normal
18,73,75,171,Normal
87,60,42,380,Suspicious
57,37,90,372,Suspicious
84,73,48,343,Suspicious
72,77,34,334,Suspicious
35,80,73,504,Suspicious
16,13,37,586,Suspicious
38,66,63,329,Suspicious
32,11,51,529,Suspicious
43,25,52,287,Normal
43,53,39,56,Normal
23,25,66,506,Suspicious
47,58,84,511,Suspicious
5,91,35,328,Suspicious
92,35,65,537,Suspicious
9,97,20,173,Suspicious
71,67,53,586,Suspicious
38,43,88,583,Suspicious
57,74,21,379,Suspicious
62,63,33,219,Normal
39,38,28,144,Normal
75,62,31,328,Suspicious
30,42,89,549,Suspicious
28,97,62,569,Suspicious
25,54,96,296,Normal
93,57,32,446,Suspicious
51,78,58,139,Suspicious
100,100,43,483,Malware
44,90,90,300,Suspicious
85,80,74,156,Suspicious
5,79,69,67,Suspicious
17,16,61,448,Suspicious
82,26,96,121,Suspicious
69,79,83,373,Suspicious
76,83,44,104,Suspicious
62,53,36,189,Normal
52,32,39,407,Suspicious
27,85,94,228,Suspicious
38,22,56,544,Suspicious
51,90,82,518,Suspicious
30,98,51,479,Suspicious
16,16,92,143,Normal
17,53,43,97,Normal
21,17,56,523,Suspicious
33,28,81,175,Normal
77,56,72,468,Suspicious
57,79,36,594,Suspicious
25,27,71,516,Suspicious
34,70,65,398,Suspicious
64,46,66,557,Suspicious
91,63,59,489,Suspicious
68,52,79,390,Suspicious
81,18,69,366,Suspicious
73,22,86,86,Normal
86,56,63,266,Suspicious
97,91,80,93,Suspicious
76,73,79,102,Suspicious
49,53,95,225,Normal
53,76,36,269,Suspicious
96,21,94,536,Suspicious
82,31,40,481,Suspicious
38,43,53,538,Suspicious
20,41,35,336,Suspicious
34,22,28,203,Normal
75,15,95,92,Normal
63,98,100,593,Suspicious
20,82,46,54,Suspicious
69,88,66,55,Suspicious
12,97,82,240,Suspicious
52,99,89,390,Suspicious
54,85,31,537,Suspicious
64,71,70,461,Suspicious
77,98,94,466,Suspicious
88,94,55,64,Suspicious
41,83,75,483,Suspicious
93,13,54,179,Suspicious
79,91,78,80,Suspicious
77,63,24,356,Suspicious
94,35,60,51,Suspicious
13,61,89,460,Suspicious
3,20,73,324,Suspicious
21,42,85,195,Normal
10,77,75,356,Suspicious
14,76,39,490,Suspicious
32,44,98,392,Suspicious
8,58,78,116,Normal
41,50,28,114,Normal
84,54,32,531,Suspicious
20,69,31,487,Suspicious
58,13,70,79,Normal
62,41,39,582,Suspicious
59,27,42,578,Suspicious
24,39,45,194,Normal
99,92,63,566,Malware
39,67,93,361,Suspicious
91,82,42,351,Suspicious
64,55,41,315,Suspicious
12,91,70,265,Suspicious
82,56,59,312,Suspicious
91,36,76,128,Suspicious
55,60,57,576,Suspicious
28,92,56,220,Suspicious
34,29,95,277,Normal
20,31,81,399,Suspicious
82,95,76,148,Suspicious
32,100,73,439,Suspicious
68,46,94,259,Normal
16,86,85,252,Suspicious
58,57,92,243,Normal
10,73,84,197,Normal
47,72,25,351,Suspicious
90,56,48,168,Suspicious
26,33,55,445,Suspicious
31,79,53,512,Suspicious
5,82,37,346,Suspicious
36,75,84,265,Normal
23,52,51,515,Suspicious
19,67,53,559,Suspicious
71,36,41,349,Suspicious
64,96,94,518,Suspicious
85,18,57,272,Suspicious
96,47,37,84,Suspicious
55,22,78,100,Normal
70,50,54,160,Normal
65,48,35,168,Normal
97,10,84,394,Suspicious
64,56,97,543,Suspicious
20,31,73,315,Suspicious
22,79,74,597,Suspicious
43,93,63,534,Suspicious
57,72,25,529,Suspicious
47,16,52,370,Suspicious
2,26,86,505,Suspicious
64,64,65,223,Normal
97,50,74,151,Suspicious
55,65,68,204,Normal
96,62,98,460,Suspicious
36,83,82,320,Suspicious
32,64,85,513,Suspicious
41,45,95,241,Normal
11,80,58,407,Suspicious
50,89,74,132,Suspicious
43,34,91,575,Suspicious
95,76,84,137,Suspicious
67,12,88,72,Normal
59,60,92,297,Normal
53,91,50,311,Suspicious
3,79,71,434,Suspicious
100,44,95,143,Suspicious
73,100,62,396,Suspicious
82,67,37,66,Suspicious
29,44,96,418,Suspicious
58,43,71,419,Suspicious
76,23,20,69,Suspicious
40,67,30,358,Suspicious
8,47,34,513,Suspicious
47,75,34,262,Normal
19,29,39,499,Suspicious
46,39,29,594,Suspicious
79,81,94,382,Suspicious
28,15,22,230,Normal
77,99,55,536,Suspicious
23,19,79,112,Normal
4,32,67,497,Suspicious
77,50,79,399,Suspicious
11,46,49,135,Normal
61,61,65,273,Normal
55,60,59,232,Normal
12,86,42,537,Suspicious
52,29,74,243,Normal
91,55,50,337,Suspicious
37,19,71,107,Normal
87,44,25,157,Suspicious
56,35,82,359,Suspicious
20,43,54,150,Normal
67,31,49,262,Normal
7,43,27,556,Suspicious
11,91,62,436,Suspicious
29,58,39,113,Normal
35,72,49,442,Suspicious
10,26,38,374,Suspicious
17,17,34,407,Suspicious
25,94,39,526,Suspicious
6,67,82,465,Suspicious
66,50,54,399,Suspicious
97,96,42,553,Malware
74,31,26,88,Normal
54,17,54,227,Normal
50,80,73,178,Suspicious
35,23,42,323,Suspicious
100,41,57,126,Suspicious
74,73,100,179,Normal
63,43,94,594,Suspicious
78,88,44,596,Suspicious
21,80,20,281,Suspicious
55,74,47,568,Suspicious
51,25,47,234,Normal
22,61,85,229,Normal
59,39,65,563,Suspicious
60,26,42,143,Normal
45,50,28,92,Normal
15,11,31,153,Normal
54,10,57,174,Normal
11,20,100,170,Normal
14,87,74,115,Suspicious
76,79,60,529,Suspicious
59,57,23,567,Suspicious
61,67,37,585,Suspicious
97,82,89,527,Suspicious
35,60,73,509,Suspicious
35,87,60,258,Suspicious
51,26,54,452,Suspicious
43,81,40,437,Suspicious
59,91,40,538,Suspicious
15,99,97,549,Suspicious
99,39,23,354,Suspicious
43,67,69,223,Normal
38,13,78,201,Normal
29,64,46,597,Suspicious
15,94,53,357,Suspicious
53,57,65,408,Suspicious
14,19,76,136,Normal
98,94,58,304,Suspicious
87,52,84,451,Suspicious
42,29,88,401,Suspicious
19,85,97,526,Suspicious
96,19,83,388,Suspicious
26,10,45,255,Normal
95,90,53,55,Suspicious
73,94,53,139,Suspicious
6,99,42,296,Suspicious
45,53,70,132,Normal
11,23,84,226,Normal
45,97,44,368,Suspicious
26,25,94,192,Normal
95,59,38,61,Suspicious
39,70,82,545,Suspicious
81,49,22,583,Suspicious
85,48,50,56,Suspicious
54,17,79,113,Normal
7,71,47,518,Suspicious
98,80,94,206,Suspicious
36,30,94,205,Normal
77,76,89,569,Suspicious
5,92,37,342,Suspicious
58,60,24,350,Suspicious
27,15,89,497,Suspicious
87,45,31,91,Suspicious
67,94,45,472,Suspicious
67,67,99,406,Suspicious
80,54,75,541,Suspicious
71,21,100,198,Normal
3,88,52,354,Suspicious
43,11,23,53,Normal
91,91,65,463,Malware
73,14,41,544,Suspicious
75,69,82,591,Suspicious
22,47,83,287,Normal
45,65,56,422,Suspicious
22,30,23,65,Normal
83,67,35,176,Suspicious
47,100,93,485,Suspicious
34,97,38,217,Suspicious
61,77,90,555,Suspicious
93,15,75,411,Suspicious
68,66,64,341,Suspicious
100,43,91,544,Suspicious
24,44,97,447,Suspicious
25,76,66,140,Suspicious
61,21,78,449,Suspicious
93,92,88,393,Suspicious
26,18,60,94,Normal
80,36,51,430,Suspicious
8,32,66,105,Normal
93,22,54,218,Suspicious
47,52,67,61,Normal
87,11,64,581,Suspicious
74,11,31,295,Normal
73,100,55,500,Suspicious
51,73,51,239,Normal
37,14,36,57,Normal
47,76,33,353,Suspicious
77,90,49,556,Suspicious
87,75,86,263,Suspicious
77,62,58,301,Suspicious
22,91,71,99,Suspicious
76,33,62,571,Suspicious
40,54,91,362,Suspicious
17,19,70,221,Normal
57,13,82,547,Suspicious
41,88,20,575,Suspicious
88,97,24,547,Suspicious
67,10,66,216,Normal
55,41,41,227,Normal
78,15,30,526,Suspicious
39,33,96,120,Normal
77,76,57,499,Suspicious
26,71,39,401,Suspicious
56,44,81,75,Normal
46,29,67,459,Suspicious
82,34,66,330,Suspicious
50,73,58,218,Normal
18,68,46,180,Normal
11,50,91,541,Suspicious
67,79,64,399,Suspicious
61,18,41,469,Suspicious
88,80,94,342,Suspicious
97,96,27,184,Suspicious
35,33,33,415,Suspicious
4,18,76,516,Suspicious
38,49,61,214,Normal
66,86,43,165,Suspicious
56,54,64,563,Suspicious
83,34,66,94,Suspicious
69,84,52,578,Suspicious
64,23,41,193,Normal
28,30,58,199,Normal
62,30,64,219,Normal
8,75,82,258,Normal
51,10,96,569,Suspicious
29,61,47,357,Suspicious
72,47,31,134,Normal
6,18,49,472,Suspicious
78,53,52,599,Suspicious
49,42,52,199,Normal
56,18,78,407,Suspicious
95,48,34,351,Suspicious
49,60,68,517,Suspicious
85,14,68,400,Suspicious
66,60,30,99,Normal
59,55,59,96,Normal
24,24,66,295,Normal
65,45,60,382,Suspicious
19,42,29,161,Normal
98,40,69,590,Suspicious
99,31,37,120,Suspicious
98,91,32,582,Malware
20,68,83,513,Suspicious
76,53,62,176,Suspicious
15,75,58,530,Suspicious
57,35,37,281,Normal
39,94,41,580,Suspicious
78,71,59,376,Suspicious
87,73,76,336,Suspicious
75,18,66,424,Suspicious
44,79,79,435,Suspicious
94,74,39,476,Suspicious
58,73,52,215,Normal
99,53,40,293,Suspicious
76,87,89,184,Suspicious
97,60,42,239,Suspicious
62,36,63,290,Normal
36,64,21,470,Suspicious
20,20,56,174,Normal
29,54,48,142,Normal
96,55,30,154,Suspicious
40,98,88,199,Suspicious
81,98,29,409,Suspicious
77,48,77,342,Suspicious
24,38,94,282,Normal
71,81,76,103,Suspicious
66,49,58,597,Suspicious
36,94,25,265,Suspicious
55,12,95,422,Suspicious
31,95,24,590,Suspicious
81,87,90,266,Suspicious
38,15,61,498,Suspicious
52,17,49,420,Suspicious
1,90,78,194,Suspicious
10,10,74,517,Suspicious
88,45,89,393,Suspicious
7,45,36,414,Suspicious
27,76,64,243,Suspicious
74,47,30,538,Suspicious
18,27,27,593,Suspicious
22,72,100,221,Normal
82,83,56,509,Suspicious
17,64,59,84,Normal
40,49,59,583,Suspicious
44,26,98,66,Normal
77,95,79,325,Suspicious
36,84,40,486,Suspicious
26,90,49,475,Suspicious
34,78,86,269,Suspicious
37,24,23,290,Normal
83,45,68,322,Suspicious
22,90,52,590,Suspicious
20,81,96,335,Suspicious
73,15,50,94,Normal
72,19,88,439,Suspicious
97,94,100,337,Suspicious
59,72,100,485,Suspicious
94,50,23,262,Suspicious
40,54,96,596,Suspicious
75,23,68,283,Normal
39,37,66,139,Normal
91,78,85,382,Suspicious
89,75,71,143,Suspicious
67,71,84,257,Normal
96,25,92,465,Suspicious
90,53,80,442,Suspicious
58,84,36,499,Suspicious
88,60,43,125,Suspicious
51,77,77,293,Suspicious
85,71,76,69,Suspicious
4,52,57,579,Suspicious
64,44,31,230,Normal
62,19,86,220,Normal
19,27,65,411,Suspicious
44,53,42,435,Suspicious
24,41,50,493,Suspicious
96,30,37,242,Suspicious
1,52,84,99,Normal
70,68,85,505,Suspicious
31,78,63,441,Suspicious
68,57,22,53,Normal
42,72,43,565,Suspicious
90,85,26,541,Suspicious
48,52,36,141,Normal
56,61,83,542,Suspicious
15,92,82,126,Suspicious
89,27,54,190,Suspicious
16,58,89,564,Suspicious
44,12,74,154,Normal
67,74,66,196,Normal
12,18,69,104,Normal
83,76,88,110,Suspicious
51,52,22,291,Normal
60,18,63,444,Suspicious
63,19,76,600,Suspicious
41,75,37,530,Suspicious
83,19,46,349,Suspicious
90,84,77,244,Suspicious
86,86,43,438,Suspicious
25,31,83,311,Suspicious
46,59,73,317,Suspicious
77,29,92,224,Suspicious
92,46,72,446,Suspicious
85,17,49,76,Suspicious
99,51,94,552,Suspicious
30,90,83,505,Suspicious
31,85,30,129,Suspicious
21,19,87,581,Suspicious
45,11,40,363,Suspicious
57,53,57,64,Normal
58,32,57,135,Normal
75,93,92,572,Suspicious
66,94,46,354,Suspicious
59,20,64,365,Suspicious
7,17,72,160,Normal
7,55,80,410,Suspicious
59,99,94,181,Suspicious
98,14,50,359,Suspicious
6,63,76,107,Normal
72,81,94,209,Suspicious
10,70,74,447,Suspicious
35,43,49,158,Normal
92,22,46,354,Suspicious
70,83,56,290,Suspicious
45,69,89,597,Suspicious
17,99,75,245,Suspicious
43,61,92,82,Normal
61,24,67,181,Normal
42,92,32,463,Suspicious
33,20,99,452,Suspicious
13,38,77,270,Normal
1,19,46,263,Normal
82,40,76,310,Suspicious
31,74,98,519,Suspicious
99,62,97,326,Suspicious
88,65,76,83,Suspicious
47,73,79,489,Suspicious
84,68,82,329,Suspicious
26,45,94,122,Normal
26,73,57,214,Normal
80,64,35,294,Suspicious
66,80,64,141,Suspicious
81,62,67,150,Suspicious
19,96,25,229,Suspicious
32,60,68,567,Suspicious
28,75,71,189,Normal
72,37,70,154,Normal
96,83,64,511,Suspicious
13,12,89,156,Normal
99,27,32,203,Suspicious
34,18,42,337,Suspicious
8,49,68,224,Normal
55,85,45,470,Suspicious
82,82,79,137,Suspicious
39,45,45,121,Normal
24,67,60,219,Normal
76,14,36,139,Suspicious
51,70,37,159,Normal
31,64,67,376,Suspicious
41,41,99,120,Normal
91,10,97,133,Suspicious
56,34,60,60,Normal
62,36,63,407,Suspicious
29,19,48,335,Suspicious
98,55,54,230,Suspicious
47,68,35,326,Suspicious
32,58,38,303,Suspicious
13,85,22,233,Suspicious
66,75,51,346,Suspicious
48,98,44,381,Suspicious
62,14,65,65,Normal
32,15,42,230,Normal
76,47,99,581,Suspicious
75,72,76,212,Normal
88,49,42,530,Suspicious
2,67,20,412,Suspicious
83,22,42,213,Suspicious
57,55,43,528,Suspicious
17,94,90,333,Suspicious
53,72,83,348,Suspicious
21,80,59,546,Suspicious
79,74,45,361,Suspicious
7,51,76,563,Suspicious
10,95,87,452,Suspicious
44,23,48,492,Suspicious
42,47,74,279,Normal
42,92,96,332,Suspicious
99,63,51,118,Suspicious
43,52,26,273,Normal
53,19,95,134,Normal
67,49,95,530,Suspicious
76,96,88,106,Suspicious
11,32,20,318,Suspicious
45,19,96,176,Normal
71,73,87,478,Suspicious
16,19,55,598,Suspicious
96,83,98,292,Suspicious
69,48,61,367,Suspicious
25,25,79,507,Suspicious
33,66,65,88,Normal
41,30,94,481,Suspicious
5,46,94,325,Suspicious
51,97,71,395,Suspicious
13,24,36,65,Normal
44,49,21,469,Suspicious
35,43,26,270,Normal
30,66,71,553,Suspicious
63,55,87,90,Normal
28,68,39,504,Suspicious
23,76,31,472,Suspicious
50,82,77,526,Suspicious
10,68,26,286,Normal
28,18,88,564,Suspicious
10,82,83,176,Suspicious
32,34,83,239,Normal
17,89,44,541,Suspicious
48,27,93,515,Suspicious
1,15,94,217,Normal
45,37,88,483,Suspicious
26,40,85,349,Suspicious
29,42,23,566,Suspicious
89,57,45,118,Suspicious
8,100,66,103,Suspicious
38,70,95,214,Normal
64,50,84,360,Suspicious
49,37,50,282,Normal
80,86,49,96,Suspicious
46,99,80,122,Suspicious
26,85,65,130,Suspicious
30,81,48,52,Suspicious
75,97,47,594,Suspicious
2,38,78,222,Normal
98,60,76,116,Suspicious
48,60,28,220,Normal
13,40,39,398,Suspicious
22,28,33,597,Suspicious
83,98,57,296,Suspicious
3,81,20,594,Suspicious
25,51,87,53,Normal
33,80,85,580,Suspicious
10,45,39,259,Normal
47,33,92,414,Suspicious
17,11,81,595,Suspicious
1,68,62,58,Normal
10,12,71,241,Normal
95,63,76,54,Suspicious
18,66,64,131,Normal
54,91,99,272,Suspicious
17,10,54,297,Normal
18,44,35,139,Normal
97,42,27,460,Suspicious
41,54,58,498,Suspicious
1,91,81,556,Suspicious
6,94,98,365,Suspicious
67,79,33,593,Suspicious
88,65,81,378,Suspicious
56,100,86,229,Suspicious
73,39,60,342,Suspicious
89,27,48,566,Suspicious
60,57,83,433,Suspicious
28,62,43,374,Suspicious
85,57,54,155,Suspicious
77,35,100,190,Suspicious
56,73,81,255,Normal
53,37,82,281,Normal
36,63,82,300,Normal
21,45,46,396,Suspicious
53,75,59,127,Normal
9,42,21,51,Normal
13,33,29,169,Normal
14,71,34,489,Suspicious
54,73,56,135,Normal
29,40,80,220,Normal
92,52,28,67,Suspicious
46,57,72,409,Suspicious
49,92,93,224,Suspicious
53,14,92,505,Suspicious
24,41,34,555,Suspicious
41,61,63,430,Suspicious
